gid,esp_cd,cod_snisb,cod_sar,nmoriginal,nmalternat,nmgenerico,nmligacao,nmespecifi,detipomass,dedominial,dedominio,defiscaliz,nmemp,fonmemp,dtreserv,fodtreserv,nuvolumhm3,fonuvolume,nuperimkm,nuareakm2,nuareaha,nucompgeom,usoprinc,fousoprinc,detipoapr,detipomda,salinidade,regime,nmriocomp,nmufe,nmmun,defonte,desatelite,deversao,deobs,nuvzreg,nuvzlago,nuvzdeflu,cdtipooper,detipooper,fovzlago,fovzdeflu,fovzreg,cobarprin,cotrecho,nuvzrecebe,nuvztransf,deobsvazao,cocda2013,cocda2017
10550.0,6536.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,3.34336639890388,0.226862891095256,22.6862891095256,1.97948105951221,,,,,,,,PARÁ,BAIÃO,,162-104_20040824,bho_massa_dagua,,,,,,,,,,,,,,,,
20198.0,62987.0,,,Rio Nhamundá,,Rio,,Nhamundá,Natural,Federal,Terra da União (Terra Indígena),,,,,,,,148.463871525915,10.034113730405,1003.4113730405,13.2169236216243,,,,Rio,,,Rio Nhamundá,"AMAZONAS, PARÁ","FARO, NHAMUNDÁ",,,bho_massa_dagua_2019,Atualizada geometria em 09/2016,,,,,,,,,,,,,,4556,4556
46313.0,38433.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,9.16124479320515,1.23153624603705,123.153624603705,2.32798403162125,,,,Lago/Lagoa,,Permanente,,PARÁ,MONTE ALEGRE,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
13345.0,53753.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.31288885766894,0.17769800786781,17.769800786781,2.21622931413531,,,,,,,,PARÁ,PRAINHA,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
88.0,56528.0,,,Rio Urubuquara,,Rio,,Urubuquara,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,13.2158842542682,1.31408267670776,131.408267670776,3.25112741048119,,,,Rio,,,Rio Urubuquara,PARÁ,CACHOEIRA DO ARARI,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,611812,611812
240865.0,63059.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,194.652460098743,74.4079152755221,7440.79152755221,6.36354964766182,,,,,,,,PARÁ,PRAINHA,,,bho_massa_dagua_2019,Atualizada geometria em 09/2016,,,,,,,,,,,,,,,
712.0,53878.0,,,Rio Juruaçu,,Rio,,Juruaçu,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,15.9162668179109,2.28482313236173,228.482313236173,2.96936801237773,,,,Rio,,,Rio Juruaçu,PARÁ,SÃO SEBASTIÃO DA BOA VISTA,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,621456,621456
4171.0,57192.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,5.35033315720597,0.396254248868588,39.6254248868588,2.39686165735835,,,,,,,,PARÁ,CAMETÁ,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
36492.0,37679.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.13731888425636,0.062080682386546,6.20806823865455,1.28722100386687,,,,Lago/Lagoa,,Permanente,,PARÁ,SÃO FÉLIX DO XINGU,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
48893.0,9398.0,,,,,,,,Natural,Federal,Terra da União (Terra Indígena),,,,,,,,3.21367879717238,0.269354987135984,26.9354987135984,1.7461802235586,,,,,,,,PARÁ,SÃO FÉLIX DO XINGU,,163-111_20050603,bho_massa_dagua,,,,,,,,,,,,,,,,
53180.0,6642.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,4.6294501861297,0.473362509996497,47.3362509996497,1.89749916790399,,,,,,,,PARÁ,PRAINHA,,166-102_20051028,bho_massa_dagua,,,,,,,,,,,,,,,,
20660.0,55275.0,,,Furo do Bagre,,Furo,do,Bagre,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,16.8686655823151,3.03988773465391,303.988773465391,2.72835617098854,,,,Rio,,,,PARÁ,BAGRE,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,62,62
17699.0,49356.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.26681988571281,0.063239813766609,6.32398137666094,1.42058979058827,,,,Meandro abandonado,,Permanente,,PARÁ,PARAGOMINAS,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
507.0,53865.0,,,Canal do Sul,,Canal,do,Sul,Natural,Federal,Corpo Hídrico Federal,,,,,,,,381.508493593301,1333.72996878511,133372.996878511,2.94590925333781,,,,Rio,,,,PARÁ,"AFUÁ, CHAVES",,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,52
3180.0,53867.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,8.42494244360052,0.974874035654352,97.4874035654352,2.4062558297796,,,,Rio,,,Rio Juarimbu,PARÁ,IGARAPÉ-MIRI,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,618,618
39733.0,55593.0,,,Rio Matuni,,Rio,,Matuni,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,21.2589545322413,1.64676673086801,164.676673086801,4.6717002474797,,,,Rio,,,Rio Matuni,PARÁ,BREVES,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,52346,52566
38613.0,58973.0,,,,,,,,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,111.529194923704,52.613214489381,5261.3214489381,4.3360098219757,,,,Rio,,,Rio Piriá,PARÁ,VISEU,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,712,712
39.0,55240.0,,,Rio Tauari Grande,,Rio,,Tauari Grande,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,6.66814885891641,0.564734710649209,56.4734710649209,2.50225838815577,,,,Rio,,,Rio Tauari Grande,PARÁ,CURRALINHO,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,623674,623674
241045.0,56429.0,,,Rio Cariatuba,,Rio,,Cariatuba,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,34.2958726409619,2.52128556652714,252.128556652714,6.09087865277721,,,,Rio,,,Rio Cariatuba,PARÁ,PORTEL,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,62642,62642
56873.0,53745.0,,,Rio Iriri Novo,,Rio,,Iriri Novo,Natural,Federal,Terra da União (Terra Indígena),,,,,,,,102.981340436432,7.02460207904697,702.460207904697,10.957129255097,,,,Rio,,,Rio Iriri Novo,PARÁ,ALTAMIRA,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,422,422
36.0,55194.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,10.8017920104202,0.423399680400819,42.3399680400819,4.68133430300247,,,,,Doce,,,PARÁ,ACARÁ,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
422.0,63762.0,,,Rio Curuá,,Rio,,Curuá,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,295.024199414481,31.6693817611485,3166.93817611485,14.7838298726821,,,,Rio,,,Rio Curuá,PARÁ,ALTAMIRA,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,4226,4226
29708.0,15349.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.35583349473929,0.273150132329057,27.3150132329057,1.81070960420724,,,,,,,,PARÁ,TERRA SANTA,,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
241066.0,56399.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,21.7680938528119,3.49228020500367,349.228020500367,3.28484565666677,,,,Rio,,,Rio Cajueiro,PARÁ,CHAVES,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,56
514.0,55582.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.21428241131794,0.205184649034852,20.5184649034852,1.37850925363684,,,,,,,,PARÁ,PRAINHA,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
24203.0,37219.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,3.55667193502112,0.449652657940237,44.9652657940237,1.4957338898542,,,,Lago/Lagoa,,Permanente,,PARÁ,SANTARÉM,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
931.0,242611.0,,,Rio Trombetas,,Rio,,Trombetas,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,293.695216385505,36.0942241912108,3609.42241912108,13.7856461073006,,,,Rio,,,Rio Trombetas,PARÁ,ORIXIMINÁ,Carta 1:250000,170-101_20050825,bho_massa_dagua,,,,,,,,,,,,,,,454,454
38277.0,55900.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.71313174277206,0.511794740044161,51.1794740044161,1.46366456109215,,,,,,,Lago Nambu,PARÁ,ALENQUER,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
43634.0,35774.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.14886941021061,0.094051145348576,9.40511453485761,1.05642271323203,,,,Lago/Lagoa,,Permanente,,PARÁ,ALMEIRIM,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
241186.0,15754.0,,,Rio Mamuru,,Rio,,Mamuru,Natural,Federal,Corpo Hídrico Federal,,,,,,,,181.853133387812,71.86205418641,7186.20541864101,6.04950838609519,,,,Rio,,,Rio Mamuru,"AMAZONAS, PARÁ","BARREIRINHA, JURUTI, PARINTINS",Carta 1:100000,170-103_20050825,bho_massa_dagua,,,,,,,,,,,,,,,4562,4562
28073.0,57060.0,,,Furo Macacaá,,Furo,,Macacaá,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,21.1302788454597,1.64710780930555,164.710780930555,4.64294269459176,,,,Rio,,,Furo Macacaá,PARÁ,LIMOEIRO DO AJURU,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,62136,62136
46611.0,57063.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,9.44866491146946,0.606955057257923,60.6955057257923,3.42011956155934,,,,Rio,,,Igarapé Vilelazinha,PARÁ,SÃO SEBASTIÃO DA BOA VISTA,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,621452,621452
904.0,53706.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,15.2631861336513,2.92227920749683,292.227920749683,2.51787087805776,,,,Rio,,,,PARÁ,ALMEIRIM,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,4321178,4321178
27180.0,14818.0,,,,,,,,Natural,Federal,Terra da União (Terra Indígena),,,,,,,,4.21919397254589,0.32243921363577,32.243921363577,2.095340819906,,,,,,,,PARÁ,ALTAMIRA,,165-111_20050719,bho_massa_dagua,,,,,,,,,,,,,,,,
46044.0,14953.0,,,Lagoa Juruacá,,Lagoa,,Juruacá,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,89.4786422219024,13.1034011480735,1310.34011480735,6.97070133248195,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,169-101_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
40174.0,45625.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.06926329697479,0.179478558161647,17.9478558161647,1.37739523729166,,,,Lago/Lagoa,Doce,Permanente,,PARÁ,SANTA MARIA DAS BARREIRAS,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
21137.0,49200.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.12417542549414,0.274398065879275,27.4398065879275,1.68187609294215,,,,Meandro abandonado,,Permanente,,PARÁ,PARAGOMINAS,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
57251.0,62962.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,45.6526824092541,4.4348754690196,443.48754690196,6.11328571878465,,,,,,,,PARÁ,MONTE ALEGRE,,,bho_massa_dagua_2019,Atualizada geometria em 09/2016,,,,,,,,,,,,,,,
27002.0,15465.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,2.23629225823454,0.204007356460772,20.4007356460772,1.39622289275165,,,,,,,,PARÁ,FARO,,170-102_20050825,bho_massa_dagua,alterado para Federal,,,,,,,,,,,,,,,
7943.0,46844.0,,,,,,,,Natural,Federal,Terra da União (Terra Indígena),,,,,,,,1.24615622796137,0.071172285539057,7.11722855390567,1.3172437432679,,,,Meandro abandonado,Doce,Permanente,,PARÁ,SÃO FÉLIX DO XINGU,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
32563.0,62950.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,32.1787686384401,20.2707568253188,2027.07568253188,2.01550345842681,,,,,,,,PARÁ,ÓBIDOS,,,bho_massa_dagua_2019,Atualizada geometria em 09/2016,,,,,,,,,,,,,,,
40514.0,48335.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.46331804813638,0.140309312832222,14.0309312832222,1.85449791041923,,,,Lago/Lagoa,Doce,Permanente,,PARÁ,SANTANA DO ARAGUAIA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
15605.0,22852.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.23851750440812,0.27457913729393,27.457913729393,1.20469146925136,,,,,,,,PARÁ,PONTA DE PEDRAS,,162-101_20060414,bho_massa_dagua,,,,,,,,,,,,,,,,
5538.0,15717.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.07414180689769,0.323995712941777,32.3995712941777,1.52301216977945,,,,,,,,PARÁ,JURUTI,,169-103_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
21099.0,56355.0,,,,,,,,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,1.26620077674125,0.07845888761032,7.84588876103199,1.27476640820411,,,,,,,,,,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
5183.0,38400.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.66377272922892,0.155545532518316,15.5545532518316,1.18963665948283,,,,Lago/Lagoa,,Permanente,,PARÁ,ALENQUER,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
330.0,55180.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,4.28120929943461,0.238003936777838,23.8003936777838,2.4747053549279,,,,,,,,PARÁ,MELGAÇO,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
50869.0,36197.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.44563857391655,0.105715602241294,10.5715602241294,1.25383183420031,,,,Lago/Lagoa,,Permanente,,PARÁ,ALTAMIRA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
27652.0,57106.0,,,Rio Aruri Grande,,Rio,,Aruri Grande,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,29.1910078521676,2.51808764102178,251.808764102178,5.18755575330376,,,,Rio,,,Rio Aruri Grande,PARÁ,"ITAITUBA, TRAIRÃO",,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,4424,4424
50825.0,36032.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,7.91820410680671,0.985236921436864,98.5236921436864,2.24960081867897,,,,Lago/Lagoa,,Permanente,,PARÁ,PRAINHA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
19204.0,49236.0,,,,,,,,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,1.95292319074556,0.125784753228315,12.5784753228315,1.5528169747296,,,,Lago/Lagoa,,Permanente,,PARÁ,MAGALHÃES BARATA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
46590.0,53797.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,37.8671202083422,9.13521373249469,913.521373249469,3.53306827635033,,,,,,,,PARÁ,ALMEIRIM,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
50554.0,39057.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,5.36693181087065,0.62155063850644,62.155063850644,1.91971574680849,,,,Lago/Lagoa,,Permanente,,PARÁ,MOJU,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
656.0,56527.0,,,Rio Macacaá,,Rio,,Macacaá,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,5.93148635506117,0.44295352348069,44.295352348069,2.51323768796478,,,,,,,,PARÁ,LIMOEIRO DO AJURU,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
59474.0,57184.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.52427616085198,0.303049157332674,30.3049157332674,1.80535453052312,,,,,,,,PARÁ,CACHOEIRA DO ARARI,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
45299.0,54714.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,5.56303373525151,0.288582946665866,28.8582946665866,2.9202865626973,,,,,,,,PARÁ,ITAITUBA,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
42380.0,36060.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.36776227686332,0.172974471290329,17.2974471290329,1.60544783756997,,,,Lago/Lagoa,,Permanente,,PARÁ,PRAINHA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
1067.0,53882.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,81.5269610811103,46.4811586456,4648.11586456,3.3721888647248,,,,Canal,,,,PARÁ,CHAVES,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
41582.0,37401.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.76812291896692,0.160130707425708,16.0130707425708,1.2460178124576,,,,Lago/Lagoa,,Permanente,,PARÁ,JURUTI,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
30514.0,15147.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,4.01806402578397,0.366303405563278,36.6303405563278,1.87217086697431,,,,,,,,PARÁ,ÓBIDOS,,168-102_20050805,bho_massa_dagua,,,,,,,,,,,,,,,,
27029.0,38809.0,,,,,,,,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,1.93215866146024,0.152417290142158,15.2417290142158,1.3956443973201,,,,Lago/Lagoa,,Permanente,,PARÁ,ORIXIMINÁ,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
36799.0,38804.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.16150310489444,0.106215609111962,10.6215609111962,1.87029795947924,,,,Lago/Lagoa,,Permanente,,PARÁ,ÓBIDOS,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
54521.0,38508.0,,,,,,,,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,1.50626009417065,0.083475827562165,8.34758275621653,1.47017391213698,,,,Lago/Lagoa,,Permanente,,PARÁ,ORIXIMINÁ,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
40899.0,6058.0,,,,,,,,Natural,Federal,Terra da União (Terra Indígena),,,,,,,,4.12614053015825,0.348236103571352,34.8236103571352,1.97176987090062,,,,,,,,PARÁ,IPIXUNA DO PARÁ,,160-103_20050803,bho_massa_dagua,,,,,,,,,,,,,,,,
7959.0,37503.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.21628462880479,0.073143132873072,7.31431328730716,1.26822861369837,,,,Lago/Lagoa,,Permanente,,PARÁ,PARAGOMINAS,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
22714.0,6752.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.12212704215457,0.27737588056388,27.737588056388,1.67172690555896,,,,,,,,PARÁ,PRAINHA,,166-102_20051028,bho_massa_dagua,,,,,,,,,,,,,,,,
38072.0,15426.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.90244390444254,0.236436031222935,23.6436031222935,1.10332672519703,,,,,,,,PARÁ,JURUTI,,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
16343.0,9532.0,,,,,,,,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,2.79349413144863,0.300821454766714,30.0821454766714,1.43629109569805,,,,,,,,PARÁ,CANAÃ DOS CARAJÁS,,162-107_20040729,bho_massa_dagua,,,,,,,,,,,,,,,,
6225.0,39489.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.73307909018689,0.359228573459824,35.9228573459824,1.28592568516291,,,,Lago/Lagoa,,Permanente,,PARÁ,PRAINHA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
242049.0,243879.0,5532.0,,Barragem SP10,,Barragem,,SP10,Artificial,Federal,Terra da União (Unidade de Conservação),ANM,Mineracao Rio do Norte S.A.,ANM,,,,,3.45529571466994,0.689708606453078,68.9708606453078,1.1732795665214,Contenção de rejeitos de mineração,ANM,,,,,,PARÁ,ORIXIMINÁ,,,bho_massa_dagua_2019,,,,,,,,,,,,,,,,
22590.0,15406.0,,,Lago do Salé,,Lago,do,Salé,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.74319345302743,0.309844409676816,30.9844409676816,1.38974049210404,,,,,,,,PARÁ,JURUTI,Carta 1:100000,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
58341.0,15715.0,,,Lago do Xituba,,Lago,do,Xituba,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,5.21969600507079,1.36323376072699,136.323376072699,1.2606924509942,,,,,,,,PARÁ,JURUTI,Carta 1:100000,169-103_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
51317.0,55696.0,,,,,,,,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,13.8227428145712,2.82520097819535,282.520097819535,2.31909565371898,,,,Rio,,,,PARÁ,TRACUATEUA,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,71172,711616
279.0,22978.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,51.4080256293442,19.9101828656989,1991.01828656989,3.24894536808684,,,,,,,,PARÁ,CACHOEIRA DO ARARI,,162-101_20060414,bho_massa_dagua,,,,,,,,,,,,,,,,
35033.0,15060.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.48187844541301,0.552404154141396,55.2404154141396,1.32109559945945,,,,,,,,PARÁ,MONTE ALEGRE,,167-102_20050903,bho_massa_dagua,,,,,,,,,,,,,,,,
26392.0,37736.0,,,Lagoa Remansinho,,Lagoa,,Remansinho,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.42524643503642,0.070620074366922,7.0620074366922,1.51242896617087,,,,Lago/Lagoa,,Permanente,,PARÁ,SÃO FÉLIX DO XINGU,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
45124.0,53905.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.14873309843229,0.089295545409723,8.92955454097227,2.02776062095866,,,,,,,,PARÁ,MARABÁ,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
41822.0,62380.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,4.55267013161164,0.701592126865064,70.1592126865064,1.53275569736913,,,,Rio,,,,PARÁ,OEIRAS DO PARÁ,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
28751.0,39028.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.75073295426965,0.07199054840661,7.19905484066096,1.84005698927648,,,,Lago/Lagoa,,Permanente,,PARÁ,FARO,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
54707.0,15277.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.20564844175537,0.274165862324918,27.4165862324918,1.18789679575663,,,,,,,,PARÁ,ORIXIMINÁ,,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
45067.0,15711.0,,,Lago do Jenipapo,,Lago,do,Jenipapo,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.3876806462289,0.305454676699918,30.5454676699918,1.21829358689253,,,,,,,,PARÁ,JURUTI,Carta 1:100000,169-103_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
4589.0,15070.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,3.11594794705715,0.403785127427189,40.3785127427189,1.38281519479383,,,,,,,,PARÁ,SANTARÉM,,167-102_20050903,bho_massa_dagua,,,,,,,,,,,,,,,,
48170.0,39315.0,,,,,,,,Natural,Federal,Terra da União (Terra Indígena),,,,,,,,2.92453951197188,0.247637053897958,24.7637053897958,1.65729105864495,,,,Lago/Lagoa,,Permanente,,PARÁ,JACAREACANGA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
17549.0,38838.0,,,,,,,,Natural,Federal,Terra da União (Terra Indígena),,,,,,,,1.29446426159575,0.065935253098032,6.59352530980319,1.42160955618173,,,,Lago/Lagoa,,Permanente,,PARÁ,ALTAMIRA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
45596.0,62960.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,124.016750892865,28.9121077300765,2891.21077300765,6.50413550605729,,,,,,,,PARÁ,PRAINHA,,,bho_massa_dagua_2019,Atualizada geometria em 09/2016,,,,,,,,,,,,,,,
871.0,55077.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,64.7477529495028,9.67507382853116,967.507382853117,5.87011575601234,,,,Rio,,,Rio Cajuúba,PARÁ,MUANÁ,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,6198,6198
33460.0,15422.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.95951956866177,0.301412829792705,30.1412829792705,1.52016054716882,,,,,,,,PARÁ,JURUTI,,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
55514.0,35620.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.61533773130705,0.114523579142053,11.4523579142053,1.34606176936554,,,,Meandro abandonado,,Permanente,,PARÁ,PARAGOMINAS,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
56221.0,37614.0,,,,,,,,Natural,Federal,Terra da União (Terra Indígena),,,,,,,,2.05549173508562,0.145432105996125,14.5432105996125,1.51996888125645,,,,Lago/Lagoa,,Permanente,,PARÁ,JACAREACANGA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
