,CAR,cond,cidade,Área_Total,Área CAR sob Assen.,PC CAR sob Assen.
136670,PA-1502939-16B5C5F24FDA405E9A69CF674B76C756,"Analisado, em regularizacao ambiental (Lei n 12.651/2012)",Dom Eliseu,0.1916542285740194,0.0,0.0
